n_capas,oculto,dropout,activacion,lr,lote,n_vecinos,h_pasado,horizonte,epocas,weight_decay,normalizacion,optimizador,dim_entrada,n_muestras,val_mse,nota_rollout,segundos
4,512,0.1,silu,0.003,256,3,5,15,80,0.01,layernorm,adamw,60,7671,0.82284,0.1823,26.6
3,512,0.0,silu,0.003,512,3,5,15,120,0.01,no,adamw,60,7671,1.07063,0.5714,13.8
4,1024,0.0,silu,0.003,512,3,5,15,80,0.01,layernorm,adamw,60,7671,0.88924,0.3521,11.9
3,512,0.1,silu,0.002,256,3,5,15,120,0.01,no,adamw,60,7671,0.8108,0.3152,22.0
4,1024,0.0,gelu,0.003,256,3,5,15,120,0.01,no,adamw,60,7671,0.99687,0.3632,19.0
3,1024,0.0,gelu,0.008,512,3,5,15,120,0.01,layernorm,adamw,60,7671,0.91285,0.3374,16.7
4,1024,0.1,silu,0.005,512,3,5,15,80,0.01,no,adamw,60,7671,1.11848,0.0111,9.9
4,512,0.1,gelu,0.008,256,3,5,15,120,0.01,no,adamw,60,7671,1.13783,0.2531,21.4
4,1024,0.1,silu,0.002,256,3,5,15,120,0.01,layernorm,adamw,60,7671,0.78684,0.4838,22.2
3,1024,0.0,gelu,0.002,256,3,5,15,80,0.01,layernorm,adamw,60,7671,0.85233,0.3819,14.6
3,512,0.0,silu,0.002,256,3,5,15,120,0.01,layernorm,adamw,60,7671,0.81941,0.4247,16.7
4,512,0.0,gelu,0.003,512,3,5,15,120,0.01,no,adamw,60,7671,0.96958,0.4492,10.4
3,512,0.1,silu,0.008,256,3,5,15,120,0.01,no,adamw,60,7671,0.77616,0.3787,26.8
3,1024,0.1,gelu,0.005,256,3,5,15,120,0.01,layernorm,adamw,60,7671,0.77741,0.4942,29.2
4,512,0.0,silu,0.002,512,3,5,15,120,0.01,no,adamw,60,7671,0.87708,0.5857,13.4
4,512,0.0,silu,0.005,256,3,5,15,80,0.01,no,adamw,60,7671,0.81901,0.2631,17.7
4,1024,0.1,gelu,0.005,512,3,5,15,120,0.01,no,adamw,60,7671,0.89933,0.3276,12.9
3,1024,0.1,gelu,0.003,512,3,5,15,120,0.01,layernorm,adamw,60,7671,0.78402,0.4482,12.9
4,1024,0.0,silu,0.002,256,3,5,15,120,0.01,no,adamw,60,7671,0.88373,0.5382,19.3
3,512,0.0,gelu,0.003,512,3,5,15,120,0.01,no,adamw,60,7671,0.94478,0.318,13.9
3,1024,0.0,silu,0.008,512,3,5,15,80,0.01,no,adamw,60,7671,0.99005,0.3242,6.8
4,1024,0.0,silu,0.008,512,3,5,15,80,0.01,no,adamw,60,7671,1.02428,0.0145,8.5
3,1024,0.0,gelu,0.008,512,3,5,15,80,0.01,no,adamw,60,7671,1.01158,0.2505,8.3
3,1024,0.1,silu,0.003,256,3,5,15,80,0.01,no,adamw,60,7671,0.9044,0.2496,12.9
3,1024,0.0,silu,0.005,512,3,5,15,120,0.01,layernorm,adamw,60,7671,0.83654,0.5317,15.6
3,512,0.1,silu,0.008,256,3,5,15,80,0.01,layernorm,adamw,60,7671,0.7611,0.4856,29.1
3,1024,0.0,gelu,0.008,256,3,5,15,80,0.01,layernorm,adamw,60,7671,0.91034,0.5342,12.7
3,1024,0.0,silu,0.003,512,3,5,15,80,0.01,layernorm,adamw,60,7671,0.93552,0.4868,10.5
3,512,0.0,gelu,0.003,512,3,5,15,120,0.01,layernorm,adamw,60,7671,0.92152,0.3192,13.6
4,512,0.1,silu,0.008,256,3,5,15,80,0.01,layernorm,adamw,60,7671,0.91929,0.5204,24.4
4,512,0.1,silu,0.002,256,3,5,15,80,0.01,no,adamw,60,7671,0.87211,0.6179,13.3
4,1024,0.0,silu,0.002,256,3,5,15,120,0.01,layernorm,adamw,60,7671,0.80635,0.477,23.1
3,512,0.1,gelu,0.005,512,3,5,15,80,0.01,layernorm,adamw,60,7671,0.87457,0.4039,10.2
3,1024,0.1,gelu,0.002,512,3,5,15,120,0.01,layernorm,adamw,60,7671,0.81387,0.5851,10.9
4,1024,0.0,gelu,0.005,256,3,5,15,120,0.01,no,adamw,60,7671,0.95389,0.3235,23.5
3,1024,0.0,gelu,0.002,256,3,5,15,120,0.01,no,adamw,60,7671,0.94309,0.4528,19.5
3,1024,0.0,silu,0.008,512,3,5,15,120,0.01,layernorm,adamw,60,7671,0.91981,0.5604,17.7
4,1024,0.0,gelu,0.002,512,3,5,15,120,0.01,no,adamw,60,7671,0.92115,0.3885,11.7
4,512,0.0,silu,0.003,256,3,5,15,120,0.01,layernorm,adamw,60,7671,0.74033,0.4538,21.8
4,1024,0.0,silu,0.008,512,3,5,15,80,0.01,layernorm,adamw,60,7671,0.93478,0.424,9.5
4,1024,0.1,gelu,0.003,256,3,5,15,80,0.01,no,adamw,60,7671,0.91771,0.4313,13.6
3,512,0.0,silu,0.008,256,3,5,15,120,0.01,layernorm,adamw,60,7671,0.92377,0.438,18.4
4,1024,0.0,gelu,0.005,512,3,5,15,120,0.01,layernorm,adamw,60,7671,0.76825,0.521,16.8
3,512,0.0,silu,0.005,512,3,5,15,80,0.01,no,adamw,60,7671,0.88901,0.434,9.2
4,512,0.0,gelu,0.008,512,3,5,15,120,0.01,no,adamw,60,7671,1.24315,0.3333,12.8
4,512,0.1,gelu,0.005,256,1,2,15,120,0.01,layernorm,adamw,34,7671,0.74789,0.635,41.1
4,512,0.0,gelu,0.003,512,1,2,15,120,0.01,no,adamw,34,7671,0.81711,0.7239,13.4
3,1024,0.1,gelu,0.002,256,1,2,15,120,0.01,no,adamw,34,7671,0.87479,0.3926,19.8
3,1024,0.1,silu,0.008,256,1,2,15,80,0.01,no,adamw,34,7671,0.93471,0.3808,12.7
4,512,0.0,gelu,0.005,256,1,2,15,80,0.01,layernorm,adamw,34,7671,0.68517,0.3267,15.2
3,1024,0.1,silu,0.003,256,1,2,15,120,0.01,layernorm,adamw,34,7671,0.79896,0.5461,27.9
3,512,0.0,gelu,0.008,512,1,2,15,80,0.01,no,adamw,34,7671,1.02972,0.5054,9.0
4,1024,0.0,silu,0.008,512,1,2,15,120,0.01,no,adamw,34,7671,1.18147,0.009,11.8
3,1024,0.1,silu,0.005,256,1,2,15,120,0.01,no,adamw,34,7671,0.71497,0.369,15.8
4,512,0.0,gelu,0.005,512,1,2,15,120,0.01,no,adamw,34,7671,0.92044,0.4511,12.4
3,512,0.1,gelu,0.005,256,1,2,15,120,0.01,layernorm,adamw,34,7671,0.8343,0.3889,30.6
4,512,0.1,gelu,0.003,256,1,2,15,80,0.01,layernorm,adamw,34,7671,0.73304,0.5577,22.2
4,512,0.0,silu,0.002,256,1,2,15,120,0.01,layernorm,adamw,34,7671,0.85677,0.3009,21.0
3,1024,0.1,silu,0.005,512,1,2,15,80,0.01,layernorm,adamw,34,7671,0.93297,0.4481,11.6
4,1024,0.0,gelu,0.002,256,1,2,15,120,0.01,layernorm,adamw,34,7671,0.701,0.6308,21.9
4,1024,0.1,silu,0.003,256,1,2,15,80,0.01,no,adamw,34,7671,0.84546,0.4666,11.9
3,512,0.1,silu,0.005,512,1,2,15,80,0.01,layernorm,adamw,34,7671,0.82342,0.2996,10.3
3,512,0.0,gelu,0.008,256,1,2,15,80,0.01,no,adamw,34,7671,1.04394,0.4512,14.0
4,512,0.1,gelu,0.003,512,1,2,15,120,0.01,no,adamw,34,7671,0.85097,0.2511,13.4
4,1024,0.0,gelu,0.003,512,1,2,15,80,0.01,layernorm,adamw,34,7671,0.93885,0.5698,12.8
3,512,0.1,silu,0.002,512,1,2,15,120,0.01,no,adamw,34,7671,0.9917,0.4657,14.3
4,512,0.0,silu,0.002,256,1,2,15,80,0.01,no,adamw,34,7671,0.80239,0.4871,17.3
4,512,0.1,gelu,0.005,256,1,2,15,80,0.01,layernorm,adamw,34,7671,0.74848,0.4977,27.1
3,1024,0.0,gelu,0.008,256,1,2,15,120,0.01,layernorm,adamw,34,7671,1.04727,0.4375,20.8
3,512,0.0,silu,0.005,256,1,2,15,80,0.01,layernorm,adamw,34,7671,0.94988,0.2061,14.2
4,512,0.1,gelu,0.002,512,1,2,15,120,0.01,layernorm,adamw,34,7671,0.91194,0.4881,17.3
4,512,0.0,gelu,0.002,512,1,2,15,120,0.01,layernorm,adamw,34,7671,0.72422,0.4835,10.7
3,1024,0.0,silu,0.008,512,1,2,15,80,0.01,no,adamw,34,7671,0.78241,0.4864,8.6
4,512,0.1,silu,0.003,512,1,2,15,80,0.01,layernorm,adamw,34,7671,0.82749,0.4764,11.4
4,512,0.1,gelu,0.003,512,1,2,15,120,0.01,layernorm,adamw,34,7671,1.02198,0.6959,17.7
4,512,0.0,silu,0.003,512,1,2,15,120,0.01,layernorm,adamw,34,7671,0.7244,0.5193,14.7
4,1024,0.1,silu,0.008,256,1,2,15,120,0.01,layernorm,adamw,34,7671,0.68779,0.6235,31.0
3,1024,0.1,gelu,0.008,256,1,2,15,80,0.01,layernorm,adamw,34,7671,0.90135,0.5018,20.3
3,1024,0.1,gelu,0.008,256,1,2,15,80,0.01,no,adamw,34,7671,0.96668,0.3298,17.2
4,1024,0.1,silu,0.002,512,1,2,15,120,0.01,no,adamw,34,7671,0.9656,0.6159,12.9
3,512,0.0,gelu,0.008,256,1,2,15,120,0.01,layernorm,adamw,34,7671,0.97242,0.5791,19.3
3,512,0.1,gelu,0.003,256,1,2,15,80,0.01,no,adamw,34,7671,1.00458,0.5102,14.3
4,1024,0.0,silu,0.008,512,1,2,15,120,0.01,layernorm,adamw,34,7671,0.98883,0.4475,15.6
3,512,0.0,gelu,0.002,256,1,2,15,120,0.01,no,adamw,34,7671,0.98173,0.4432,23.6
4,1024,0.1,gelu,0.002,512,1,2,15,80,0.01,layernorm,adamw,34,7671,0.75293,0.5983,9.9
3,1024,0.0,silu,0.002,256,1,2,15,120,0.01,layernorm,adamw,34,7671,0.81023,0.4688,16.0
4,512,0.1,silu,0.003,512,1,2,15,80,0.01,no,adamw,34,7671,0.83877,0.5083,8.9
4,512,0.0,gelu,0.002,256,1,2,15,120,0.01,layernorm,adamw,34,7671,0.75789,0.4848,25.2
3,1024,0.1,gelu,0.002,512,1,2,15,80,0.01,layernorm,adamw,34,7671,0.79261,0.3184,9.9
4,512,0.1,gelu,0.003,256,1,2,15,120,0.01,no,adamw,34,7671,0.82173,0.5709,27.6
4,512,0.1,silu,0.008,256,1,2,15,120,0.01,no,adamw,34,7671,0.79183,0.5764,26.4
3,1024,0.1,gelu,0.002,256,1,2,15,120,0.01,layernorm,adamw,34,7671,0.86404,0.5268,27.5
4,512,0.1,silu,0.005,256,1,2,15,120,0.01,no,adamw,34,7671,0.76399,0.1228,23.1
3,1024,0.0,gelu,0.002,256,1,2,15,120,0.01,layernorm,adamw,34,7671,0.88041,0.3799,23.2
4,1024,0.1,silu,0.008,512,1,2,15,80,0.01,no,adamw,34,7671,1.19711,0.2313,8.2
4,512,0.1,silu,0.005,256,1,2,15,80,0.01,layernorm,adamw,34,7671,0.79305,0.5473,25.8
4,512,0.0,silu,0.005,512,1,2,15,120,0.01,layernorm,adamw,34,7671,0.83929,0.4831,15.1
4,1024,0.0,gelu,0.005,512,1,2,15,120,0.01,layernorm,adamw,34,7671,0.7609,0.4527,17.5
4,512,0.0,silu,0.005,256,1,2,15,120,0.01,no,adamw,34,7671,0.66102,0.6965,23.1
3,1024,0.1,gelu,0.002,256,1,2,15,80,0.01,layernorm,adamw,34,7671,0.89803,0.5129,18.2
4,512,0.1,gelu,0.005,512,1,2,15,120,0.01,layernorm,adamw,34,7671,0.72691,0.6946,14.5
3,512,0.0,silu,0.002,256,1,2,15,80,0.01,no,adamw,34,7671,1.10693,0.1269,16.2
3,512,0.0,silu,0.008,512,1,2,15,120,0.01,layernorm,adamw,34,7671,0.75618,0.5399,15.1
3,1024,0.1,gelu,0.003,256,1,2,15,120,0.01,layernorm,adamw,34,7671,0.78634,0.6683,23.5
4,1024,0.1,gelu,0.008,512,1,2,15,80,0.01,no,adamw,34,7671,1.26585,0.1096,8.2
4,512,0.1,silu,0.008,512,1,2,15,80,0.01,no,adamw,34,7671,0.74312,0.3019,9.2
3,1024,0.0,gelu,0.005,256,1,2,15,80,0.01,no,adamw,34,7671,0.8489,0.261,13.0
4,1024,0.1,gelu,0.002,256,1,2,15,120,0.01,layernorm,adamw,34,7671,0.71928,0.4626,33.2
3,1024,0.1,silu,0.002,512,1,2,15,80,0.01,no,adamw,34,7671,0.89849,0.4345,9.7
4,1024,0.1,gelu,0.008,512,1,3,15,80,0.01,layernorm,adamw,36,7671,0.79984,0.5843,9.8
4,1024,0.1,gelu,0.002,256,1,3,15,120,0.01,layernorm,adamw,36,7671,0.82082,0.5023,29.3
4,512,0.0,gelu,0.002,256,1,3,15,120,0.01,no,adamw,36,7671,1.15208,0.4624,26.7
3,1024,0.0,silu,0.003,512,1,3,15,120,0.01,no,adamw,36,7671,1.06469,0.4721,11.4
4,512,0.1,silu,0.008,256,1,3,15,120,0.01,layernorm,adamw,36,7671,0.69593,0.4721,33.9
4,512,0.0,gelu,0.008,256,1,3,15,120,0.01,no,adamw,36,7671,1.02289,0.4317,21.7
3,1024,0.1,gelu,0.002,256,1,3,15,80,0.01,no,adamw,36,7671,0.95447,0.539,11.7
4,512,0.1,gelu,0.008,512,1,3,15,80,0.01,layernorm,adamw,36,7671,0.81771,0.6545,11.3
3,512,0.1,silu,0.003,512,1,3,15,120,0.01,no,adamw,36,7671,0.94157,0.5495,13.6
4,512,0.0,gelu,0.005,256,1,3,15,120,0.01,layernorm,adamw,36,7671,0.80099,0.1823,24.7
3,1024,0.1,gelu,0.008,256,1,3,15,120,0.01,no,adamw,36,7671,0.9478,0.4585,17.6
4,1024,0.0,gelu,0.002,512,1,3,15,120,0.01,no,adamw,36,7671,0.83682,0.433,10.2
3,512,0.0,silu,0.008,512,1,3,15,120,0.01,no,adamw,36,7671,0.85247,0.4586,13.1
4,512,0.0,gelu,0.005,256,1,3,15,80,0.01,no,adamw,36,7671,0.95496,0.5125,20.1
3,512,0.1,gelu,0.003,256,1,3,15,120,0.01,layernorm,adamw,36,7671,0.92375,0.1664,38.3
4,512,0.1,silu,0.003,512,1,3,15,120,0.01,no,adamw,36,7671,0.83973,0.2142,13.4
4,1024,0.1,gelu,0.003,256,1,3,15,80,0.01,layernorm,adamw,36,7671,0.75196,0.583,25.4
3,512,0.1,silu,0.008,512,1,3,15,120,0.01,no,adamw,36,7671,0.8909,0.3757,13.6
4,1024,0.0,silu,0.003,512,1,3,15,80,0.01,no,adamw,36,7671,0.84256,0.3887,11.3
4,1024,0.0,gelu,0.002,512,1,3,15,80,0.01,layernorm,adamw,36,7671,0.8682,0.4946,13.3
3,1024,0.0,gelu,0.002,256,1,3,15,80,0.01,layernorm,adamw,36,7671,0.8148,0.3234,12.8
3,1024,0.1,gelu,0.008,512,1,3,15,80,0.01,no,adamw,36,7671,0.9968,0.3702,7.6
3,1024,0.0,gelu,0.003,512,1,3,15,120,0.01,layernorm,adamw,36,7671,1.0108,0.4519,18.4
4,1024,0.1,gelu,0.008,256,1,3,15,80,0.01,layernorm,adamw,36,7671,0.80501,0.4492,22.1
3,1024,0.0,silu,0.005,512,1,3,15,80,0.01,layernorm,adamw,36,7671,1.04398,0.0843,13.3
4,512,0.1,silu,0.003,256,1,3,15,80,0.01,no,adamw,36,7671,0.77874,0.4103,18.9
3,512,0.0,gelu,0.002,512,1,3,15,120,0.01,layernorm,adamw,36,7671,0.97962,0.1755,12.1
4,512,0.1,silu,0.008,256,1,3,15,80,0.01,no,adamw,36,7671,0.95088,0.1986,15.0
3,1024,0.1,silu,0.002,512,1,3,15,120,0.01,layernorm,adamw,36,7671,0.84247,0.3859,15.0
3,512,0.0,silu,0.008,512,1,3,15,120,0.01,layernorm,adamw,36,7671,1.04404,0.6662,15.0
3,1024,0.1,silu,0.005,512,1,3,15,80,0.01,no,adamw,36,7671,0.81644,0.495,11.8
3,1024,0.0,gelu,0.003,256,1,3,15,80,0.01,no,adamw,36,7671,1.02095,0.419,13.9
4,512,0.0,gelu,0.005,256,1,3,15,80,0.01,layernorm,adamw,36,7671,0.74347,0.4112,15.2
4,512,0.1,silu,0.002,256,1,3,15,80,0.01,no,adamw,36,7671,0.8039,0.4933,14.6
3,512,0.1,gelu,0.003,256,1,3,15,80,0.01,layernorm,adamw,36,7671,0.80929,0.5557,23.2
3,512,0.0,gelu,0.002,512,1,3,15,120,0.01,no,adamw,36,7671,1.08965,0.0922,11.3
4,1024,0.0,gelu,0.002,256,1,3,15,80,0.01,no,adamw,36,7671,0.90498,0.4545,14.4
4,512,0.1,gelu,0.005,256,1,3,15,120,0.01,layernorm,adamw,36,7671,0.81162,0.5463,44.1
3,512,0.0,silu,0.002,512,1,3,15,80,0.01,layernorm,adamw,36,7671,0.93907,0.453,8.6
4,512,0.0,gelu,0.005,512,1,3,15,80,0.01,no,adamw,36,7671,0.93288,0.5903,8.7
4,1024,0.0,gelu,0.003,512,1,3,15,120,0.01,no,adamw,36,7671,1.06014,0.3308,12.2
4,512,0.1,silu,0.002,512,1,3,15,120,0.01,no,adamw,36,7671,0.8104,0.732,15.9
3,512,0.1,gelu,0.008,256,1,3,15,80,0.01,no,adamw,36,7671,1.06479,0.3681,15.1
4,1024,0.1,gelu,0.003,256,1,3,15,80,0.01,no,adamw,36,7671,0.93034,0.5585,12.9
4,512,0.0,gelu,0.003,256,1,3,15,120,0.01,layernorm,adamw,36,7671,0.80839,0.4753,19.5
3,512,0.1,gelu,0.003,512,1,3,15,120,0.01,layernorm,adamw,36,7671,0.84185,0.4573,16.4
4,1024,0.0,silu,0.002,256,1,3,15,120,0.01,no,adamw,36,7671,0.75322,0.5699,22.8
4,512,0.0,silu,0.008,512,1,3,15,80,0.01,layernorm,adamw,36,7671,0.94727,0.3254,7.5
3,512,0.1,silu,0.003,256,1,3,15,80,0.01,no,adamw,36,7671,0.94255,0.6457,15.9
3,1024,0.0,gelu,0.008,512,1,3,15,80,0.01,no,adamw,36,7671,1.2874,0.0433,6.8
4,512,0.1,gelu,0.002,256,1,3,15,80,0.01,no,adamw,36,7671,0.78589,0.5126,15.2
4,512,0.0,silu,0.005,256,1,3,15,80,0.01,no,adamw,36,7671,0.87809,0.663,16.8
3,1024,0.0,gelu,0.002,256,1,3,15,120,0.01,no,adamw,36,7671,0.83753,0.4731,14.7
4,512,0.0,silu,0.005,512,1,3,15,80,0.01,layernorm,adamw,36,7671,0.88316,0.4934,8.1
4,1024,0.0,silu,0.005,256,1,3,15,80,0.01,no,adamw,36,7671,0.87587,0.3435,13.7
3,1024,0.0,gelu,0.005,512,1,3,15,120,0.01,layernorm,adamw,36,7671,0.97444,0.6558,15.5
4,512,0.1,silu,0.005,512,1,3,15,120,0.01,no,adamw,36,7671,0.81519,0.6281,12.9
3,512,0.1,gelu,0.002,512,1,3,15,80,0.01,layernorm,adamw,36,7671,1.09269,0.3413,10.5
3,512,0.0,silu,0.002,256,1,3,15,120,0.01,no,adamw,36,7671,0.93148,0.6552,21.0
4,1024,0.1,silu,0.003,256,1,3,15,120,0.01,no,adamw,36,7671,0.87106,0.354,19.3
3,1024,0.0,gelu,0.003,512,1,3,15,80,0.01,layernorm,adamw,36,7671,1.08637,0.1567,10.2
4,512,0.1,gelu,0.002,256,1,3,15,80,0.01,layernorm,adamw,36,7671,0.93483,0.51,21.3
3,1024,0.1,gelu,0.003,256,1,3,15,120,0.01,no,adamw,36,7671,0.91079,0.3502,19.6
4,512,0.1,silu,0.005,256,1,3,15,80,0.01,layernorm,adamw,36,7671,0.89272,0.5619,23.0
4,1024,0.0,gelu,0.002,512,1,5,15,80,0.01,no,adamw,40,7671,0.97224,0.514,9.2
4,1024,0.0,gelu,0.002,512,1,5,15,80,0.01,layernorm,adamw,40,7671,0.79777,0.2526,9.5
4,512,0.0,silu,0.002,512,1,5,15,120,0.01,no,adamw,40,7671,1.06711,0.0447,10.8
4,512,0.0,gelu,0.002,512,1,5,15,120,0.01,no,adamw,40,7671,0.94441,0.7247,10.4
4,1024,0.1,gelu,0.005,512,1,5,15,120,0.01,layernorm,adamw,40,7671,0.97248,0.0765,13.1
4,1024,0.0,silu,0.002,512,1,5,15,80,0.01,no,adamw,40,7671,0.92943,0.5519,10.1
3,1024,0.1,gelu,0.002,512,1,5,15,120,0.01,layernorm,adamw,40,7671,0.90871,0.265,13.2
3,1024,0.1,gelu,0.005,256,1,5,15,120,0.01,no,adamw,40,7671,0.96281,0.2179,18.8
3,1024,0.1,gelu,0.002,256,1,5,15,120,0.01,no,adamw,40,7671,0.8371,0.3339,19.6
3,1024,0.1,silu,0.003,512,1,5,15,120,0.01,no,adamw,40,7671,0.87947,0.3942,13.8
4,512,0.1,gelu,0.002,512,1,5,15,80,0.01,no,adamw,40,7671,0.71874,0.3327,7.3
3,512,0.1,silu,0.008,256,1,5,15,120,0.01,no,adamw,40,7671,0.88983,0.2734,19.8
3,1024,0.0,gelu,0.008,256,1,5,15,80,0.01,layernorm,adamw,40,7671,0.92934,0.5459,16.2
3,1024,0.1,silu,0.008,512,1,5,15,120,0.01,no,adamw,40,7671,0.98794,0.5521,12.2
4,1024,0.1,silu,0.003,256,1,5,15,80,0.01,no,adamw,40,7671,0.98849,0.4443,13.4
3,1024,0.1,silu,0.005,512,1,5,15,120,0.01,layernorm,adamw,40,7671,0.86626,0.4227,15.3
4,512,0.1,silu,0.008,512,1,5,15,120,0.01,layernorm,adamw,40,7671,0.80864,0.2768,18.7
4,512,0.0,silu,0.003,512,1,5,15,120,0.01,no,adamw,40,7671,1.09623,0.4765,15.3
4,512,0.1,silu,0.002,256,1,5,15,80,0.01,no,adamw,40,7671,0.81075,0.5662,20.5
4,1024,0.0,gelu,0.002,256,1,5,15,80,0.01,no,adamw,40,7671,1.01767,0.6311,14.7
4,1024,0.1,silu,0.005,256,1,5,15,80,0.01,no,adamw,40,7671,0.81106,0.2467,13.9
4,512,0.0,gelu,0.008,256,1,5,15,80,0.01,layernorm,adamw,40,7671,0.9278,0.4379,17.0
3,1024,0.0,silu,0.002,512,1,5,15,120,0.01,no,adamw,40,7671,1.02041,0.6781,11.1
4,1024,0.0,gelu,0.005,256,1,5,15,120,0.01,no,adamw,40,7671,1.19196,0.004,19.9
4,512,0.0,silu,0.005,512,1,5,15,80,0.01,layernorm,adamw,40,7671,1.06014,0.4801,9.3
3,512,0.0,gelu,0.003,256,1,5,15,120,0.01,layernorm,adamw,40,7671,0.82709,0.4792,20.8
3,1024,0.1,gelu,0.005,256,1,5,15,80,0.01,no,adamw,40,7671,0.91156,0.1752,11.4
4,1024,0.1,silu,0.008,256,1,5,15,120,0.01,no,adamw,40,7671,0.91996,0.235,21.9
3,512,0.0,gelu,0.002,512,1,5,15,120,0.01,no,adamw,40,7671,1.04791,0.6289,12.2
4,512,0.1,silu,0.003,256,1,5,15,80,0.01,no,adamw,40,7671,0.80124,0.5622,15.2
3,1024,0.1,silu,0.003,512,1,5,15,80,0.01,no,adamw,40,7671,0.89092,0.466,8.7
4,512,0.0,gelu,0.003,512,1,5,15,120,0.01,layernorm,adamw,40,7671,1.01047,0.5526,12.6
3,1024,0.1,gelu,0.005,512,1,5,15,120,0.01,layernorm,adamw,40,7671,0.93767,0.4255,13.3
4,1024,0.1,silu,0.005,256,1,5,15,120,0.01,no,adamw,40,7671,1.02631,0.5119,20.3
4,1024,0.1,silu,0.002,512,1,5,15,80,0.01,layernorm,adamw,40,7671,0.81706,0.4237,10.1
4,1024,0.0,silu,0.005,512,1,5,15,80,0.01,no,adamw,40,7671,0.97183,0.4858,6.9
4,1024,0.1,silu,0.005,512,1,5,15,120,0.01,layernorm,adamw,40,7671,0.80385,0.4429,13.9
3,1024,0.0,gelu,0.002,256,1,5,15,120,0.01,no,adamw,40,7671,0.95746,0.4416,19.7
4,512,0.0,gelu,0.002,256,1,5,15,120,0.01,layernorm,adamw,40,7671,0.7851,0.6286,17.8
4,512,0.1,silu,0.002,512,1,5,15,80,0.01,layernorm,adamw,40,7671,0.98406,0.3537,12.0
4,512,0.0,silu,0.002,256,1,5,15,120,0.01,layernorm,adamw,40,7671,0.8254,0.5962,24.8
4,1024,0.1,gelu,0.005,256,1,5,15,120,0.01,layernorm,adamw,40,7671,0.87516,0.5037,32.5
3,1024,0.1,silu,0.005,256,1,5,15,80,0.01,no,adamw,40,7671,0.86868,0.4316,13.7
4,1024,0.0,gelu,0.008,512,1,5,15,80,0.01,layernorm,adamw,40,7671,0.90835,0.2933,11.0
4,512,0.0,gelu,0.002,512,1,5,15,80,0.01,layernorm,adamw,40,7671,0.90217,0.575,6.9
4,512,0.0,silu,0.002,256,1,5,15,80,0.01,no,adamw,40,7671,0.89151,0.3696,17.9
4,1024,0.0,gelu,0.008,512,1,5,15,80,0.01,no,adamw,40,7671,0.90778,0.3737,8.5
3,1024,0.0,gelu,0.003,256,1,5,15,120,0.01,no,adamw,40,7671,1.00081,0.3209,21.5
4,1024,0.1,silu,0.005,512,1,5,15,80,0.01,layernorm,adamw,40,7671,0.94089,0.2351,9.7
4,1024,0.0,gelu,0.002,256,1,5,15,120,0.01,no,adamw,40,7671,1.0113,0.2003,20.2
3,1024,0.1,gelu,0.003,256,1,5,15,120,0.01,layernorm,adamw,40,7671,0.85416,0.3497,28.8
3,1024,0.0,gelu,0.002,256,1,5,15,80,0.01,no,adamw,40,7671,0.98918,0.447,13.5
3,1024,0.0,silu,0.003,256,1,5,15,120,0.01,no,adamw,40,7671,0.88382,0.7167,20.1
4,1024,0.0,silu,0.005,512,1,5,15,120,0.01,layernorm,adamw,40,7671,0.93899,0.4106,18.3
3,512,0.1,gelu,0.005,512,1,5,15,80,0.01,layernorm,adamw,40,7671,0.80483,0.2691,11.0
4,512,0.1,gelu,0.008,512,1,5,15,120,0.01,layernorm,adamw,40,7671,0.79181,0.6158,15.6
4,512,0.0,silu,0.002,512,1,5,15,80,0.01,no,adamw,40,7671,1.15089,0.0303,9.7
3,512,0.1,gelu,0.003,512,1,5,15,80,0.01,layernorm,adamw,40,7671,0.86154,0.1715,11.0
3,512,0.0,gelu,0.005,256,1,5,15,80,0.01,no,adamw,40,7671,0.89386,0.3291,16.0
4,512,0.1,silu,0.008,256,1,5,15,120,0.01,no,adamw,40,7671,0.87847,0.1913,25.4
4,1024,0.0,gelu,0.003,512,1,5,15,80,0.01,no,adamw,40,7671,0.98923,0.5049,10.3
3,1024,0.0,gelu,0.002,512,1,5,15,120,0.01,no,adamw,40,7671,0.92691,0.4991,11.3
4,1024,0.0,gelu,0.005,512,1,5,15,80,0.01,layernorm,adamw,40,7671,0.88984,0.3553,10.5
3,512,0.1,gelu,0.005,512,1,5,15,80,0.01,no,adamw,40,7671,1.0003,0.2416,7.3
3,1024,0.1,silu,0.008,512,2,2,15,120,0.01,layernorm,adamw,44,7671,0.84241,0.5904,11.8
4,1024,0.0,gelu,0.005,512,2,2,15,120,0.01,layernorm,adamw,44,7671,0.8506,0.617,12.6
4,1024,0.0,gelu,0.002,256,2,2,15,80,0.01,no,adamw,44,7671,0.83223,0.61,12.6
4,512,0.0,silu,0.008,256,2,2,15,120,0.01,layernorm,adamw,44,7671,0.7121,0.5648,20.9
3,1024,0.1,silu,0.002,512,2,2,15,80,0.01,layernorm,adamw,44,7671,0.82179,0.4693,8.4
4,1024,0.1,gelu,0.005,256,2,2,15,120,0.01,no,adamw,44,7671,0.95061,0.0363,20.0
4,512,0.1,silu,0.005,256,2,2,15,120,0.01,no,adamw,44,7671,0.71953,0.4546,21.3
3,512,0.1,gelu,0.003,256,2,2,15,120,0.01,layernorm,adamw,44,7671,0.68261,0.313,34.7
3,1024,0.1,gelu,0.003,256,2,2,15,80,0.01,layernorm,adamw,44,7671,0.8291,0.4866,18.8
