n_capas,oculto,dropout,activacion,lr,lote,n_vecinos,h_pasado,horizonte,epocas,weight_decay,normalizacion,optimizador,dim_entrada,n_muestras,val_mse,nota_rollout,segundos
4,1024,0.1,gelu,0.008,2048,5,10,15,40,0.0,no,sgd,90,7671,1.24488,0.0093,2.6
4,512,0.1,silu,0.001,512,5,10,15,40,0.01,layernorm,adamw,90,7671,1.08649,0.2911,3.7
4,256,0.0,gelu,0.001,2048,5,10,15,80,0.01,layernorm,adamw,90,7671,1.35878,0.1058,2.6
3,1024,0.0,relu,0.003,512,5,10,15,80,0.01,no,sgd,90,7671,1.13987,0.0392,4.5
3,512,0.0,gelu,0.003,2048,5,10,15,80,0.0,layernorm,adamw,90,7671,1.12852,0.2152,2.3
4,256,0.1,gelu,0.001,512,5,10,15,40,0.0,layernorm,sgd,90,7671,1.02977,0.1526,7.0
3,1024,0.0,gelu,0.001,512,5,10,15,80,0.01,layernorm,adamw,90,7671,1.28522,0.2442,10.6
4,1024,0.0,relu,0.003,2048,5,10,15,80,0.01,layernorm,sgd,90,7671,1.12102,0.1471,4.2
2,512,0.0,relu,0.008,2048,5,10,15,40,0.01,layernorm,adamw,90,7671,1.13319,0.1211,2.0
2,512,0.0,silu,0.003,512,5,10,15,80,0.0,layernorm,adamw,90,7671,1.08079,0.2643,7.3
3,512,0.0,relu,0.001,2048,5,10,15,40,0.01,layernorm,adamw,90,7671,1.21177,0.0784,2.2
4,256,0.1,relu,0.001,2048,5,10,15,40,0.0,layernorm,adamw,90,7671,1.16809,0.1521,1.7
3,256,0.1,relu,0.001,2048,5,10,15,40,0.01,layernorm,adamw,90,7671,1.2153,0.2026,2.6
2,256,0.0,relu,0.008,512,5,10,15,80,0.01,no,sgd,90,7671,1.05596,0.0965,5.1
3,256,0.1,silu,0.008,2048,5,10,15,80,0.0,no,adamw,90,7671,0.99216,0.2967,3.5
2,256,0.1,gelu,0.003,2048,5,10,15,40,0.01,layernorm,adamw,90,7671,1.22497,0.2027,2.5
2,1024,0.1,relu,0.008,512,5,10,15,80,0.0,no,sgd,90,7671,1.13536,0.1299,6.7
3,512,0.1,relu,0.003,512,5,10,15,40,0.0,no,sgd,90,7671,1.18652,0.0795,4.1
3,1024,0.0,relu,0.003,2048,5,10,15,40,0.0,layernorm,sgd,90,7671,1.24234,0.1258,2.9
2,1024,0.1,gelu,0.008,512,5,10,15,80,0.0,layernorm,sgd,90,7671,1.11807,0.126,7.6
2,512,0.1,relu,0.008,512,5,10,15,40,0.0,layernorm,adamw,90,7671,1.12985,0.1624,6.1
2,256,0.0,gelu,0.003,2048,5,10,15,40,0.01,layernorm,sgd,90,7671,1.13622,0.1052,1.9
2,256,0.1,relu,0.001,512,5,10,15,40,0.01,no,adamw,90,7671,1.1896,0.1482,4.1
2,1024,0.1,relu,0.001,2048,5,10,15,80,0.0,layernorm,adamw,90,7671,1.25335,0.1568,3.0
3,1024,0.0,silu,0.003,512,5,10,15,80,0.0,layernorm,sgd,90,7671,1.09027,0.1158,6.2
3,1024,0.1,gelu,0.003,512,5,10,15,40,0.0,layernorm,adamw,90,7671,1.09679,0.113,4.2
4,256,0.1,gelu,0.001,512,5,10,15,80,0.01,layernorm,sgd,90,7671,1.12081,0.0785,9.5
4,1024,0.0,relu,0.001,512,5,10,15,80,0.01,no,adamw,90,7671,1.15505,0.0868,6.6
3,1024,0.0,gelu,0.003,512,5,10,15,80,0.0,layernorm,adamw,90,7671,1.173,0.1194,8.9
4,256,0.0,silu,0.001,512,5,10,15,40,0.0,layernorm,sgd,90,7671,1.20978,0.2084,6.7
4,256,0.1,relu,0.008,512,5,10,15,80,0.01,no,sgd,90,7671,0.98508,0.226,15.5
4,1024,0.1,relu,0.008,512,5,10,15,80,0.0,layernorm,adamw,90,7671,1.09439,0.1853,8.8
4,512,0.0,relu,0.003,512,5,10,15,40,0.0,layernorm,sgd,90,7671,1.14519,0.2172,3.5
4,1024,0.1,gelu,0.003,512,5,10,15,40,0.0,no,adamw,90,7671,1.00125,0.1895,4.1
2,1024,0.1,silu,0.001,2048,5,10,15,40,0.0,no,adamw,90,7671,1.1852,0.1103,2.5
2,512,0.1,relu,0.003,512,5,10,15,40,0.0,layernorm,sgd,90,7671,1.10616,0.1045,3.5
3,256,0.1,silu,0.008,2048,5,10,15,40,0.01,no,sgd,90,7671,1.28963,0.0005,2.3
2,1024,0.1,gelu,0.008,2048,5,10,15,80,0.01,layernorm,adamw,90,7671,1.23809,0.0498,3.5
4,256,0.1,relu,0.008,512,5,10,15,80,0.0,layernorm,sgd,90,7671,0.9552,0.1053,11.4
2,512,0.1,silu,0.001,2048,5,10,15,40,0.0,layernorm,sgd,90,7671,1.25402,0.0972,1.9
4,1024,0.0,silu,0.001,512,5,10,15,80,0.0,layernorm,sgd,90,7671,1.1658,0.1543,7.7
4,256,0.1,relu,0.008,2048,5,10,15,40,0.01,layernorm,adamw,90,7671,1.3064,0.0172,2.9
2,512,0.0,silu,0.001,2048,5,10,15,40,0.01,layernorm,adamw,90,7671,1.17992,0.2014,2.1
3,256,0.0,gelu,0.001,512,5,10,15,40,0.0,no,adamw,90,7671,1.17898,0.0183,6.4
2,512,0.0,silu,0.003,512,5,10,15,80,0.01,layernorm,adamw,90,7671,1.04039,0.1419,4.9
2,256,0.0,silu,0.001,512,5,10,15,40,0.01,layernorm,adamw,90,7671,1.15989,0.3085,4.3
4,1024,0.1,gelu,0.001,512,5,10,15,80,0.01,no,adamw,90,7671,1.03527,0.1051,8.2
3,256,0.1,gelu,0.001,512,5,10,15,40,0.01,no,sgd,90,7671,1.28885,0.0011,5.1
4,512,0.0,silu,0.008,512,5,10,15,40,0.01,no,sgd,90,7671,1.29016,0.0098,3.3
3,256,0.1,silu,0.003,512,5,10,15,40,0.0,no,adamw,90,7671,0.98473,0.2738,4.7
2,512,0.1,relu,0.003,512,5,10,15,80,0.01,no,adamw,90,7671,1.13608,0.1601,5.9
2,512,0.1,relu,0.008,512,5,10,15,40,0.01,layernorm,sgd,90,7671,0.95771,0.264,2.8
4,256,0.1,silu,0.003,512,5,10,15,80,0.01,layernorm,adamw,90,7671,1.01971,0.1909,12.2
3,256,0.0,relu,0.008,2048,5,10,15,40,0.0,layernorm,adamw,90,7671,1.19145,0.0946,2.1
4,1024,0.0,gelu,0.003,2048,5,10,15,80,0.01,layernorm,adamw,90,7671,1.18966,0.1629,4.1
3,256,0.1,gelu,0.008,512,5,10,15,80,0.0,no,adamw,90,7671,0.873,0.1377,9.9
4,256,0.0,relu,0.008,512,5,10,15,80,0.01,no,sgd,90,7671,1.12934,0.1323,8.8
4,256,0.0,relu,0.003,2048,5,10,15,40,0.01,layernorm,adamw,90,7671,1.35589,0.0151,2.4
4,512,0.1,gelu,0.001,2048,5,10,15,40,0.0,no,sgd,90,7671,2.96144,0.0,1.9
3,256,0.0,silu,0.008,512,5,10,15,80,0.0,layernorm,sgd,90,7671,1.09112,0.1129,9.0
4,512,0.0,gelu,0.001,2048,5,10,15,80,0.0,no,adamw,90,7671,1.2239,0.0034,3.2
4,256,0.0,gelu,0.001,512,5,10,15,80,0.0,layernorm,adamw,90,7671,1.08244,0.3537,11.7
4,256,0.1,silu,0.003,512,5,10,15,40,0.01,no,sgd,90,7671,1.36789,0.0,5.3
3,1024,0.1,silu,0.003,2048,5,10,15,80,0.01,no,sgd,90,7671,1.25359,0.0008,3.7
4,1024,0.1,relu,0.001,2048,5,10,15,40,0.0,layernorm,adamw,90,7671,1.24404,0.0578,2.5
3,1024,0.0,gelu,0.003,512,5,10,15,80,0.01,no,adamw,90,7671,0.94953,0.2982,5.6
2,1024,0.0,relu,0.003,512,5,10,15,40,0.0,layernorm,sgd,90,7671,1.23648,0.2596,2.9
3,256,0.1,relu,0.008,512,5,10,15,80,0.01,layernorm,adamw,90,7671,1.09201,0.0688,10.8
2,1024,0.0,silu,0.003,512,5,10,15,40,0.01,no,sgd,90,7671,1.18339,0.0141,2.7
3,1024,0.1,silu,0.008,2048,5,10,15,80,0.0,layernorm,adamw,90,7671,1.09505,0.1086,4.2
4,512,0.0,relu,0.003,2048,5,10,15,40,0.0,layernorm,adamw,90,7671,1.33693,0.0814,1.9
4,256,0.1,gelu,0.001,512,5,3,20,80,0.0,no,adamw,76,7671,0.88391,0.1486,15.9
3,256,0.0,silu,0.008,2048,5,3,20,40,0.0,no,adamw,76,7671,0.99199,0.4282,2.5
3,1024,0.0,silu,0.008,2048,5,3,20,40,0.0,layernorm,sgd,76,7671,1.10878,0.1972,2.7
4,1024,0.0,silu,0.001,512,5,3,20,80,0.0,layernorm,adamw,76,7671,0.81598,0.4639,8.8
2,256,0.1,gelu,0.008,2048,5,3,20,80,0.0,layernorm,adamw,76,7671,1.03696,0.3326,2.8
2,1024,0.0,gelu,0.008,2048,5,3,20,40,0.01,layernorm,sgd,76,7671,1.10127,0.2981,2.4
2,1024,0.0,relu,0.001,2048,5,3,20,80,0.0,no,adamw,76,7671,1.13701,0.0334,2.5
4,256,0.0,gelu,0.001,512,5,3,20,40,0.0,no,adamw,76,7671,1.18483,0.0584,3.5
2,1024,0.0,relu,0.001,2048,5,3,20,40,0.01,no,sgd,76,7671,1.2801,0.0015,2.0
3,256,0.0,silu,0.008,2048,5,3,20,80,0.01,no,adamw,76,7671,1.02996,0.3203,2.5
3,512,0.0,relu,0.003,512,5,3,20,40,0.01,layernorm,sgd,76,7671,0.95812,0.2318,2.9
4,512,0.0,relu,0.001,2048,5,3,20,80,0.01,layernorm,sgd,76,7671,1.07361,0.1223,2.9
2,512,0.1,relu,0.003,2048,5,3,20,80,0.01,layernorm,sgd,76,7671,0.95604,0.2073,2.1
3,1024,0.0,silu,0.001,512,5,3,20,80,0.01,no,sgd,76,7671,1.17314,0.0085,5.4
4,1024,0.0,relu,0.001,512,5,3,20,80,0.01,no,adamw,76,7671,1.00919,0.3078,7.1
2,512,0.1,silu,0.008,2048,5,3,20,40,0.0,no,adamw,76,7671,1.07938,0.0582,2.0
3,512,0.0,gelu,0.008,2048,5,3,20,40,0.0,no,adamw,76,7671,1.09075,0.3569,2.8
3,256,0.1,silu,0.001,2048,5,3,20,40,0.0,no,adamw,76,7671,1.16831,0.009,2.9
2,256,0.1,gelu,0.003,512,5,3,20,40,0.01,no,sgd,76,7671,1.06478,0.031,4.4
4,1024,0.0,silu,0.003,512,5,3,20,40,0.01,no,adamw,76,7671,0.86324,0.0657,4.4
4,1024,0.0,relu,0.001,512,5,3,20,40,0.01,no,sgd,76,7671,1.20305,0.0411,5.8
3,256,0.0,silu,0.008,2048,5,3,20,80,0.0,no,adamw,76,7671,0.93647,0.3876,4.9
2,1024,0.0,relu,0.008,2048,5,3,20,40,0.0,no,adamw,76,7671,1.18782,0.0642,2.3
4,1024,0.1,silu,0.001,2048,5,3,20,40,0.0,layernorm,adamw,76,7671,0.91925,0.287,2.8
3,512,0.0,relu,0.001,512,5,3,20,80,0.01,layernorm,sgd,76,7671,1.16789,0.1732,7.3
2,1024,0.0,silu,0.001,2048,5,3,20,40,0.0,layernorm,adamw,76,7671,1.12597,0.2532,2.2
4,256,0.1,silu,0.001,2048,5,3,20,40,0.01,layernorm,sgd,76,7671,1.04172,0.0993,2.5
2,1024,0.1,silu,0.008,512,5,3,20,80,0.01,no,adamw,76,7671,1.18779,0.2971,3.9
4,256,0.1,gelu,0.003,2048,5,3,20,80,0.0,no,adamw,76,7671,1.02388,0.3479,3.2
4,1024,0.0,relu,0.008,2048,5,3,20,40,0.01,layernorm,sgd,76,7671,2.9487,0.0051,2.6
2,1024,0.0,gelu,0.001,512,5,3,20,80,0.0,layernorm,adamw,76,7671,1.08698,0.2162,5.8
3,512,0.0,relu,0.001,512,5,3,20,40,0.01,layernorm,adamw,76,7671,1.09923,0.3398,3.1
2,512,0.0,gelu,0.001,2048,5,3,20,80,0.0,layernorm,sgd,76,7671,1.23582,0.1017,2.9
2,1024,0.1,silu,0.003,512,5,3,20,80,0.01,layernorm,sgd,76,7671,1.01239,0.2643,5.5
3,512,0.1,gelu,0.001,512,5,3,20,80,0.0,no,adamw,76,7671,0.9561,0.3783,5.1
3,1024,0.1,gelu,0.003,2048,5,3,20,40,0.01,no,sgd,76,7671,1.27618,0.0006,2.5
3,1024,0.0,silu,0.008,2048,5,3,20,80,0.0,no,sgd,76,7671,1.15792,0.0189,3.6
2,1024,0.1,gelu,0.008,512,5,3,20,40,0.01,no,sgd,76,7671,1.08521,0.0213,3.5
3,1024,0.0,gelu,0.001,2048,5,3,20,80,0.0,no,adamw,76,7671,1.1978,0.0012,4.6
2,256,0.0,gelu,0.008,512,5,3,20,80,0.0,layernorm,sgd,76,7671,0.94203,0.2979,6.2
4,256,0.1,gelu,0.001,2048,5,3,20,80,0.01,no,sgd,76,7671,2.97977,0.0,2.5
2,512,0.0,relu,0.008,512,5,3,20,40,0.01,layernorm,sgd,76,7671,0.9832,0.3873,3.1
2,256,0.0,relu,0.001,512,5,3,20,40,0.01,no,sgd,76,7671,1.1732,0.0226,3.5
4,256,0.1,gelu,0.008,2048,5,3,20,80,0.0,no,adamw,76,7671,1.13483,0.2747,2.8
2,256,0.1,relu,0.008,2048,5,3,20,80,0.0,layernorm,adamw,76,7671,1.08195,0.4431,1.9
4,1024,0.1,gelu,0.008,2048,5,3,20,80,0.01,no,sgd,76,7671,1.25908,0.0,3.4
4,256,0.1,gelu,0.008,2048,5,3,20,40,0.0,no,adamw,76,7671,1.03449,0.1736,1.6
2,1024,0.0,gelu,0.001,2048,5,3,20,40,0.0,no,sgd,76,7671,1.32155,0.0038,1.9
4,512,0.0,gelu,0.001,2048,5,3,20,80,0.01,layernorm,adamw,76,7671,1.25573,0.0119,2.8
3,256,0.1,silu,0.008,2048,5,3,20,40,0.0,no,adamw,76,7671,1.11324,0.2794,2.4
4,512,0.0,gelu,0.008,2048,5,3,20,40,0.01,no,sgd,76,7671,1.33378,0.0,2.7
3,1024,0.0,silu,0.003,512,5,3,20,80,0.0,layernorm,adamw,76,7671,0.93367,0.1638,7.9
3,1024,0.1,silu,0.001,512,5,3,20,40,0.01,layernorm,sgd,76,7671,0.97196,0.3754,3.4
3,1024,0.0,silu,0.003,2048,5,3,20,40,0.0,no,adamw,76,7671,1.09831,0.0707,2.0
3,512,0.0,gelu,0.001,512,5,3,20,40,0.0,layernorm,sgd,76,7671,1.07262,0.2049,4.0
3,256,0.0,gelu,0.008,2048,5,3,20,80,0.0,layernorm,adamw,76,7671,1.17557,0.1356,2.8
4,256,0.1,relu,0.003,512,5,3,20,80,0.01,no,adamw,76,7671,0.9608,0.2046,8.6
3,256,0.1,gelu,0.008,2048,5,3,20,40,0.0,no,adamw,76,7671,0.88691,0.37,2.4
2,1024,0.1,gelu,0.001,512,5,3,20,40,0.01,layernorm,adamw,76,7671,1.14368,0.2942,4.6
2,512,0.1,relu,0.003,2048,5,3,20,80,0.0,no,sgd,76,7671,1.15181,0.0287,2.9
3,256,0.0,relu,0.003,512,5,3,20,80,0.0,no,sgd,76,7671,1.19625,0.0027,10.2
3,256,0.1,silu,0.003,512,5,3,20,40,0.01,layernorm,sgd,76,7671,0.84564,0.4253,7.5
3,256,0.0,relu,0.003,2048,5,3,20,80,0.0,layernorm,adamw,76,7671,0.93543,0.1865,3.6
2,256,0.1,gelu,0.008,2048,5,3,20,80,0.01,layernorm,adamw,76,7671,1.0658,0.3485,3.0
4,256,0.0,silu,0.008,2048,5,3,20,80,0.0,layernorm,sgd,76,7671,0.80939,0.2392,3.6
4,1024,0.0,silu,0.001,512,5,3,20,80,0.01,layernorm,adamw,76,7671,0.9027,0.3251,8.3
2,512,0.1,relu,0.001,2048,5,3,20,40,0.01,layernorm,sgd,76,7671,1.1921,0.0422,1.2
3,256,0.0,relu,0.001,512,5,3,20,40,0.01,layernorm,adamw,76,7671,1.06398,0.272,7.0
3,1024,0.0,relu,0.003,512,5,3,20,40,0.0,layernorm,sgd,76,7671,1.08906,0.0291,4.4
4,512,0.1,silu,0.001,2048,5,3,20,40,0.0,no,sgd,76,7671,2.97599,0.0,1.8
2,512,0.0,gelu,0.003,512,5,3,20,80,0.01,no,adamw,76,7671,1.18307,0.0342,7.1
2,512,0.1,silu,0.008,512,5,3,20,80,0.01,layernorm,adamw,76,7671,1.03136,0.0447,8.9
3,512,0.1,gelu,0.001,2048,5,3,20,80,0.0,layernorm,adamw,76,7671,1.04667,0.2767,2.7
3,1024,0.0,relu,0.001,512,5,3,20,40,0.0,layernorm,sgd,76,7671,1.14266,0.1689,4.1
4,256,0.1,relu,0.008,512,5,3,20,40,0.01,no,adamw,76,7671,0.93096,0.2952,3.9
3,1024,0.0,gelu,0.008,512,5,3,20,40,0.01,layernorm,sgd,76,7671,0.98783,0.2832,5.1
2,512,0.1,relu,0.003,512,5,3,20,80,0.01,layernorm,adamw,76,7671,0.92674,0.3115,7.2
3,256,0.0,silu,0.008,512,5,3,20,40,0.01,layernorm,adamw,76,7671,0.88085,0.3718,5.7
2,256,0.0,gelu,0.008,512,5,3,20,40,0.0,layernorm,adamw,76,7671,1.05017,0.4299,5.5
2,256,0.0,silu,0.001,512,5,3,20,40,0.0,no,sgd,76,7671,1.18951,0.0096,3.8
2,512,0.1,relu,0.001,512,5,5,20,40,0.01,layernorm,adamw,80,7671,1.01058,0.1552,6.7
2,512,0.1,gelu,0.001,2048,5,5,20,40,0.0,no,adamw,80,7671,1.17167,0.0452,1.5
4,1024,0.0,silu,0.003,512,5,5,20,40,0.01,no,sgd,80,7671,1.28416,0.0,4.6
3,512,0.1,gelu,0.008,2048,5,5,20,80,0.0,no,adamw,80,7671,0.99955,0.2914,2.9
3,512,0.1,silu,0.008,512,5,5,20,40,0.01,no,sgd,80,7671,1.06262,0.0037,2.9
2,256,0.0,silu,0.003,2048,5,5,20,40,0.01,no,adamw,80,7671,1.16282,0.0614,1.9
4,1024,0.1,gelu,0.001,512,5,5,20,40,0.01,layernorm,adamw,80,7671,1.08756,0.3384,4.2
2,512,0.1,gelu,0.001,512,5,5,20,40,0.0,layernorm,sgd,80,7671,1.16583,0.2095,4.5
2,512,0.1,silu,0.008,512,5,5,20,40,0.01,no,sgd,80,7671,1.06626,0.0178,2.8
4,256,0.1,gelu,0.001,2048,5,5,20,40,0.01,no,sgd,80,7671,2.98001,0.0,1.9
3,256,0.1,relu,0.001,2048,5,5,20,80,0.01,no,adamw,80,7671,1.21538,0.0276,2.4
2,512,0.1,gelu,0.001,512,5,5,20,40,0.0,layernorm,adamw,80,7671,1.1091,0.2996,5.0
3,512,0.0,silu,0.001,2048,5,5,20,40,0.01,no,sgd,80,7671,2.52584,0.0003,2.1
4,256,0.1,silu,0.008,512,5,5,20,40,0.0,layernorm,sgd,80,7671,1.0409,0.0364,5.1
2,512,0.1,gelu,0.008,512,5,5,20,80,0.01,no,adamw,80,7671,1.04558,0.2493,5.3
4,1024,0.1,silu,0.001,2048,5,5,20,40,0.01,layernorm,sgd,80,7671,1.07306,0.1551,3.6
3,512,0.1,relu,0.003,512,5,5,20,40,0.0,layernorm,sgd,80,7671,0.93074,0.3581,5.3
3,1024,0.1,relu,0.008,2048,5,5,20,40,0.0,layernorm,sgd,80,7671,1.36668,0.0267,3.4
3,512,0.1,gelu,0.008,512,5,5,20,80,0.01,no,adamw,80,7671,1.10845,0.3037,6.9
4,512,0.0,silu,0.003,2048,5,5,20,40,0.0,layernorm,adamw,80,7671,1.05485,0.2245,1.7
3,256,0.0,relu,0.003,512,5,5,20,80,0.0,no,adamw,80,7671,1.14747,0.3931,7.8
3,512,0.1,silu,0.003,512,5,5,20,80,0.01,no,sgd,80,7671,1.07982,0.0068,6.2
4,1024,0.1,silu,0.003,2048,5,5,20,80,0.01,no,adamw,80,7671,1.13134,0.3367,4.0
3,1024,0.0,relu,0.003,2048,5,5,20,80,0.01,layernorm,adamw,80,7671,1.13315,0.3123,3.7
2,256,0.1,relu,0.003,2048,5,5,20,80,0.0,layernorm,adamw,80,7671,0.98672,0.2698,3.7
2,256,0.1,gelu,0.003,512,5,5,20,40,0.0,layernorm,sgd,80,7671,1.10552,0.1321,5.2
4,512,0.0,silu,0.003,2048,5,5,20,80,0.01,no,adamw,80,7671,0.99096,0.3859,3.6
3,512,0.0,gelu,0.008,2048,5,5,20,40,0.01,layernorm,sgd,80,7671,1.14231,0.1645,2.2
3,1024,0.0,relu,0.008,512,5,5,20,80,0.01,no,sgd,80,7671,1.05897,0.2419,5.4
3,256,0.1,gelu,0.008,2048,5,5,20,40,0.01,no,sgd,80,7671,1.19033,0.0005,2.7
3,512,0.1,silu,0.003,512,5,5,20,80,0.01,no,adamw,80,7671,0.95541,0.549,5.4
2,1024,0.1,silu,0.001,2048,5,5,20,40,0.0,layernorm,sgd,80,7671,1.20381,0.1555,1.9
3,256,0.1,silu,0.008,2048,5,5,20,40,0.0,layernorm,sgd,80,7671,1.09827,0.2173,2.4
3,512,0.1,silu,0.003,2048,5,5,20,40,0.01,layernorm,sgd,80,7671,1.09809,0.0935,2.0
4,512,0.0,gelu,0.003,2048,5,5,20,40,0.0,no,adamw,80,7671,1.17453,0.2418,2.0
2,512,0.1,silu,0.003,2048,5,5,20,40,0.0,no,adamw,80,7671,1.18678,0.0835,2.1
3,512,0.1,relu,0.008,2048,5,5,20,40,0.0,no,adamw,80,7671,1.07312,0.1072,2.5
3,1024,0.1,relu,0.008,512,5,5,20,80,0.0,layernorm,adamw,80,7671,1.04132,0.2906,6.2
4,256,0.0,relu,0.001,512,5,5,20,80,0.0,no,sgd,80,7671,1.20418,0.0122,9.1
2,1024,0.1,gelu,0.008,512,5,5,20,80,0.0,layernorm,adamw,80,7671,1.11877,0.1402,6.8
2,512,0.1,silu,0.001,2048,5,5,20,40,0.01,no,adamw,80,7671,1.16509,0.015,1.6
4,1024,0.0,silu,0.008,2048,5,5,20,80,0.0,layernorm,sgd,80,7671,1.21268,0.127,5.0
4,512,0.0,silu,0.003,512,5,5,20,80,0.01,layernorm,adamw,80,7671,0.97524,0.2885,5.5
4,256,0.1,gelu,0.001,512,5,5,20,40,0.0,layernorm,adamw,80,7671,0.93854,0.1307,7.4
2,512,0.1,silu,0.001,2048,5,5,20,40,0.01,layernorm,sgd,80,7671,1.14751,0.1081,2.2
3,256,0.1,gelu,0.008,2048,5,5,20,40,0.0,no,adamw,80,7671,1.1371,0.0291,3.8
2,1024,0.1,silu,0.008,2048,5,5,20,40,0.01,layernorm,adamw,80,7671,1.12723,0.1405,2.1
3,512,0.1,gelu,0.008,512,5,5,20,40,0.01,no,adamw,80,7671,1.09347,0.233,3.6
2,256,0.0,relu,0.003,512,5,5,20,80,0.0,no,sgd,80,7671,1.1415,0.062,6.8
2,256,0.0,relu,0.003,2048,5,5,20,80,0.01,no,sgd,80,7671,1.16867,0.0348,3.2
3,512,0.0,relu,0.001,2048,5,5,20,40,0.0,no,sgd,80,7671,1.41217,0.001,1.6
3,1024,0.1,silu,0.003,512,5,5,20,80,0.01,no,adamw,80,7671,0.93257,0.3147,8.0
4,256,0.0,silu,0.001,512,5,5,20,40,0.01,no,sgd,80,7671,2.94243,0.0,7.4
4,256,0.0,gelu,0.003,512,5,5,20,40,0.0,layernorm,sgd,80,7671,1.0305,0.312,7.7
4,256,0.1,gelu,0.003,512,5,5,20,40,0.01,layernorm,sgd,80,7671,1.13117,0.0562,6.6
2,1024,0.1,gelu,0.003,512,5,5,20,40,0.01,layernorm,sgd,80,7671,1.04335,0.2365,3.7
2,512,0.1,relu,0.003,512,5,5,20,40,0.01,no,adamw,80,7671,1.15064,0.0262,4.8
2,512,0.0,gelu,0.001,512,5,5,20,80,0.0,layernorm,adamw,80,7671,1.14736,0.1023,6.4
3,512,0.0,gelu,0.001,2048,5,5,20,40,0.01,no,adamw,80,7671,1.17506,0.0072,2.4
2,512,0.0,relu,0.008,2048,5,5,20,40,0.0,no,adamw,80,7671,1.14427,0.0144,2.3
3,512,0.1,gelu,0.008,512,5,5,20,40,0.01,no,sgd,80,7671,1.08802,0.0036,4.2
3,256,0.1,relu,0.001,2048,5,5,20,40,0.0,layernorm,adamw,80,7671,1.1827,0.1161,1.9
4,512,0.1,relu,0.001,2048,5,5,20,80,0.01,layernorm,sgd,80,7671,1.09531,0.1859,4.2
2,256,0.1,gelu,0.008,2048,5,5,20,80,0.0,layernorm,sgd,80,7671,1.02575,0.233,2.5
2,1024,0.1,silu,0.008,512,5,5,20,80,0.0,layernorm,sgd,80,7671,1.09267,0.3428,6.0
4,1024,0.1,silu,0.003,512,5,5,20,40,0.01,layernorm,sgd,80,7671,0.98208,0.1378,3.5
4,256,0.0,gelu,0.001,2048,5,5,20,40,0.01,no,adamw,80,7671,1.21717,0.028,2.2
4,1024,0.1,silu,0.001,512,5,5,20,80,0.01,layernorm,sgd,80,7671,0.97896,0.3228,7.6
4,1024,0.1,gelu,0.008,512,5,5,20,80,0.0,layernorm,sgd,80,7671,1.27376,0.2932,8.9
3,512,0.0,gelu,0.001,512,5,5,20,40,0.01,no,adamw,80,7671,1.16728,0.0095,3.2
2,1024,0.0,silu,0.003,512,5,5,20,40,0.0,no,adamw,80,7671,1.15954,0.029,2.4
2,256,0.1,relu,0.001,2048,5,5,20,80,0.0,no,adamw,80,7671,1.21603,0.0538,1.9
3,256,0.0,relu,0.008,512,5,5,20,40,0.0,layernorm,sgd,80,7671,1.02708,0.3247,5.5
4,512,0.0,relu,0.003,2048,5,5,20,80,0.01,layernorm,adamw,80,7671,1.36148,0.0778,3.0
3,512,0.0,silu,0.008,512,5,5,20,80,0.0,no,adamw,80,7671,1.00115,0.3654,5.3
2,1024,0.0,relu,0.001,512,5,5,20,80,0.01,no,adamw,80,7671,1.15843,0.1154,5.3
2,1024,0.0,silu,0.001,512,5,5,20,40,0.01,layernorm,adamw,80,7671,1.21569,0.1499,2.7
4,1024,0.0,silu,0.008,512,5,5,20,80,0.01,layernorm,adamw,80,7671,1.05207,0.349,9.1
